ID,Roots,Glosses,Occurrences,Comments,LN Base,LN Sense,LN Gloss,LN Definition,LN Note,LN Tag,Categories,Examples,Exhaustive Examples,Level,Expansion Rule,Expansion Rule Status,Distribution,ParentID,Brief Gloss,Linguists Assistant
174211,strong,,138,,,0,having physical strength,,,,Gab___f,"4,2,1,9|(NPp|Israelite|)|(VP|be|)|(APP|strong|(NPN|king|)|)|~The Israelites were stronger than the king.4,2,15,2|(NPp|Moses|)|(VP|be|)|(APP|strong|)|~Moses was strong.4,40,12,29|(NPp|person|)|(VP|bind|)|(NPP|(APA|strong|)|man|)|~The people bound the strong man.",4|1|18|5|N|manA|becomeA|||4|1|25|23|C|groupA|beD||groupA|4|1|30|41|N|||animalA||4|1|30|41|N|||animalA||4|1|30|41|N|||animalA||4|1|30|42|N|||animalA||4|1|33|20|N|GodA|beD|||4|1|39|6|N|JosephA|beD|||4|1|45|27|N|fatherA|becomeA|||4|1|49|3|N|JacobA|beD|||4|1|49|14|N|||donkeyA||4|1|49|24|N|armA|beD|||4|2|1|19|C|womanA|beD||womanA|4|2|14|21|N|||windA||4|2|15|2|N|MosesA|becomeA|||4|2|15|6|I|handA|beD|||4|6|1|6|N|JoshuaA|beD|||4|6|1|7|N|JoshuaA|beD|||4|6|1|9|N|JoshuaA|beD|||4|6|1|9|N|JoshuaA|beD|||4|6|1|18|N|JoshuaA|beD|||4|6|10|25|N|leaderA|beD|||4|6|14|11|N|CalebA|beD|||4|6|14|11|N|CalebA|beD|||4|6|17|13|C|IsraeliteA|becomeA|||4|6|23|6|I|IsraeliteA|beD|||4|7|5|13|N|||soldierA||4|7|5|21|N|soulA|beD|||4|7|5|22|N|||horseA||4|7|5|23|N|||enemyA||4|7|5|31|N|personA|beD|||4|7|6|14|N|GideonA|beD|||4|7|9|51|N|||towerA||4|7|14|6|I|SamsonA|becomeA|||4|7|14|14|N|thingA|beD|||4|7|14|18|C|thingA|beD||lionA|4|7|14|19|I|SamsonA|becomeA|||4|7|15|14|I|SamsonA|becomeA|||4|7|15|14|N|SamsonA|beD|||4|7|15|19|N|SamsonA|becomeA|||4|7|16|5|E|SamsonA|beD|||4|7|16|5|E|SamsonA|beD|||4|7|16|6|E|SamsonA|beD|||4|7|16|9|E|SamsonA|beD|||4|7|16|10|E|SamsonA|beD|||4|7|16|13|E|SamsonA|beD|||4|7|16|15|E|SamsonA|beD|||4|7|16|16|E|SamsonA|beD|||4|7|16|28|N|SamsonA|becomeA|||4|9|2|1|I|HannahA|becomeA|||4|9|2|2|N|GodA|beD|||4|9|2|2|N|stoneA|beD|||4|9|2|4|N|personA|becomeA|||4|9|2|9|N|personA|beD|||4|9|6|18|N|||wallA||4|9|14|27|N|JonathanA|becomeA|||4|9|14|29|N|JonathanA|becomeA|||4|9|14|52|N|||manA||4|9|15|9|N|||animalA||4|10|1|22|N|||manA||4|10|1|23|C|SaulA|beD||lionA|4|10|1|25|N|||manA||4|10|1|27|N|||manA||4|10|1|27|N|||weaponA||4|10|3|1|N|armyA|becomeA|||4|10|3|39|I|sonA|beD|||4|10|5|9|I|||wallA||4|10|10|12|N|AbishaiA|beD|||4|10|13|14|C|AmnonA|beD||TamarA|4|10|13|28|N|servantA|beD|||4|10|20|6|N|||wallA||4|10|22|3|N|GodA|beD|||4|10|22|18|T|personA|beD|||4|10|22|46|N|||cityA||4|10|23|5|N|promiseA|beD|||4|10|23|8|N|||soldierA||4|10|23|9|N|||soldierA||4|10|23|20|S|||soldierA||4|16|1|10|N|||handA||4|16|6|9|N|NehemiahA|becomeA|||4|16|8|10|N|personA|becomeA|||4|19|23|3|N|DavidA|beD|||4|27|1|15|C|bodyB|beD||bodyB|4|27|2|40|N|kingdomA|beD|||4|27|2|40|N|ironA|beD|||4|27|2|41|N|partA|beD|||4|27|2|41|N|ironA|beD|||4|27|2|42|N|kingdomA|beD|||4|27|3|20|S|||soldierA||4|27|3|20|S|||soldierA||4|27|3|21|N|||soldierA||4|27|3|21|N|||soldierA||4|27|3|24|N|||soldierA||4|27|3|24|N|||soldierA||4|27|3|24|N|||soldierA||4|27|4|11|N|treeA|becomeA|||4|27|4|20|N|treeA|becomeA|||4|27|7|7|I|animalA|beD|||4|27|10|18|N|DanielA|becomeA|||4|27|10|19|N|DanielA|beD|||4|27|10|19|N|DanielA|beD|||4|27|10|19|N|DanielA|becomeA|||4|27|10|19|N|DanielA|becomeA|||4|27|11|5|N|kingA|becomeA|||4|27|11|5|C|officerA|becomeA||kingA|4|27|11|11|N|||cityA||4|27|11|15|N|||cityA||4|27|11|15|N|||cityA||4|27|11|19|N|||cityA||4|27|11|24|N|||cityA||4|27|11|38|N|||cityA||4|27|11|39|S|||cityA||4|32|1|4|N|||windA||4|41|3|27|N|||manA||4|41|3|27|N|||manA||4|41|3|27|N|||manA||4|41|4|19|N|messageA|becomeA|||4|41|4|37|I|||windA||4|41|5|3|E|manA|beD|||4|41|5|4|C|manA|beD||personA|4|42|1|51|N|armA|beD|||4|42|2|40|N|childA|becomeA|||4|42|8|29|I|manA|beD|||4|42|10|19|C|powerA|beD||powerA|4|42|11|21|N|||manA||4|42|11|22|C|||manA||4|42|11|22|C|||manA||4|42|11|22|C|||manA||4|42|11|22|C|||manA||4|42|11|22|C|||manA||4|49|3|17|N|||stoneA||4|49|6|10|E|LordA|beD|||4|49|6|10|N|personA|becomeA|||4|49|6|10|N|personA|becomeA|||4|50|1|27|N|personA|beD|||4|50|1|27|N|personA|beD|||4|50|4|1|N|personA|beD|||7|2|5|8|N|||manA||,1,,0,,20,,1
174213,stubborn,,29,,,0,doesn't change one's mind,,,,,,4|2|4|21|N|kingA|beD|||4|2|7|13|N|kingA|becomeA|||4|2|7|14|N|kingA|beD|||4|2|8|15|N|kingA|becomeA|||4|2|8|19|N|kingA|beD|||4|2|8|32|N|kingA|becomeA|||4|2|9|7|N|kingA|becomeA|||4|2|9|12|N|kingA|beD|||4|2|9|34|N|kingA|becomeA|||4|2|9|35|N|kingA|beD|||4|2|10|1|N|kingA|beD|||4|2|10|20|N|kingA|becomeA|||4|2|10|27|N|kingA|becomeA|||4|2|11|10|N|kingA|becomeA|||4|2|13|15|N|kingA|beD|||4|2|14|4|N|kingA|becomeA|||4|2|14|8|N|kingA|becomeA|||4|2|14|17|N|EgyptianA|becomeA|||4|6|11|20|N|personA|becomeA|||4|9|6|6|N|PhilistineA|beD|||4|9|6|6|N|EgyptianA|beD|||4|27|5|20|I|NebuchadnezzarA|becomeA|||4|41|3|5|I|PhariseeA|beD|||4|41|6|52|N|heartA|beD|||4|41|8|17|T|heartA|beD|||4|41|8|17|T|heartA|beD|||4|41|10|5|N|heartA|beD|||4|41|16|14|N|followerA|beD|||4|41|16|14|N|followerA|beD|||,3,,0,,,,0
174215,successful,,8,,,0,"achieving what you wanted,especially financially",,,,,,4|27|4|1|N|personA|beD|||4|27|4|4|N|NebuchadnezzarA|beD|||4|27|4|27|N|kingA|beD|||4|27|6|25|I|personA|beD|||4|27|6|28|N|DanielA|beD|||4|27|8|12|I|hornA|beD|||4|27|8|24|I|kingA|beD|||4|27|8|25|N|kingA|becomeA|||,1,,0,,,,0
174216,surprised,,34,,,0,"to be surprised about something, but no object is mentioned (Mary said to John, ""...""  Then John was very surprised.)",,,,G_B____,"4,8,3,8|(NPp|Boaz|)|(VP|be|)|(APP|surprised|)|~Boaz was surprised.4,41,15,44|(NPp|Pilate|)|(VP|be|)|(APP|surprised|[p|(NPp|Jesus|)|(VP|die|)|]|)|~Pilate was surprised that Jesus was dead.",4|1|45|26|I|JacobA|beD|||4|6|10|9|I|armyA|beD|||4|8|3|8|I|BoazA|beD|||4|9|3|11|I|personA|beD|||4|27|3|24|I|NebuchadnezzarA|beD|||4|41|1|22|N|personA|beD|||4|41|1|27|I|personA|beD|||4|41|2|12|I|personA|beD|||4|41|5|20|N|personA|beD|||4|41|5|42|E|personA|beD|||4|41|6|2|N|personA|beD|||4|41|6|6|N|JesusA|beD|||4|41|6|6|N|JesusA|beD|||4|41|6|51|N|followerA|beD|||4|41|7|37|N|personA|beD|||4|41|9|15|E|personA|beD|||4|41|10|26|N|followerA|becomeA|||4|41|14|41|N|JesusA|beD|||[sleep-A]4|41|14|41|N|JesusA|beD|||[rest-A]4|41|15|5|N|PilateA|beD|||4|41|15|44|N|PilateA|beD|||4|42|1|63|N|personA|beD|||4|42|11|38|N|PhariseeA|beD|||4|42|20|26|N|personA|beD|||4|42|21|34|N|discipleA|beD|||4|42|21|34|N|animalA|beD|||4|42|21|34|N|discipleA|beD|||4|42|21|34|N|animalA|beD|||4|52|5|2|N|personA|beD|||4|52|5|2|N|personA|beD|||4|52|5|2|N|personA|beD|||4|52|5|4|N|personA|beD|||4|52|5|4|N|personA|beD|||4|52|5|4|N|personA|beD|||,1,,0,,13,,1
174218,sweet,,7,,,0,how a food tastes,,,,,,4|7|9|11|N|||fruitA||4|7|9|11|N|||fruitA||4|7|14|14|N|thingA|beD|||4|7|14|18|C|thingA|beD||honeyA|4|8|1|20|N|NaomiA|meanA|||4|16|8|10|N|||drinkA||4|50|4|18|N|offeringA|smellB|||,1,,0,,,,0
174220,terrible,,29,,,0,"to be terrible, horrible",,,,Gab____,"4,40,11,21|(NPp|person|)|(VP|endure|)|(NPP|(APA|terrible|)|problem|)|~The people endured terrible problems.",4|1|34|7|N|||thingB||4|1|44|29|N|||thingB||4|6|7|15|N|||thingB||4|6|24|5|N|||thingB||4|27|9|27|N|||thingA||4|27|9|27|N|||thingA||4|27|9|27|N|||thingA||4|27|11|31|N|||thingA||4|27|11|31|N|||thingA||4|27|11|31|N|||thingA||4|27|11|36|N|||thingA||4|27|12|11|N|||thingA||4|27|12|11|N|||thingA||4|32|1|12|N|||stormA||4|41|1|40|N|||diseaseA||4|41|1|40|N|||diseaseA||4|41|1|40|N|||diseaseA||4|41|1|40|N|||diseaseA||4|41|10|38|N|||thingB||4|41|10|39|N|||thingB||4|41|13|14|N|||thingA||4|41|14|3|N|||diseaseA||4|42|23|31|N|||thingB||4|42|23|31|I|||thingB||4|42|23|31|N|||thingB||4|42|23|31|I|||thingB||4|42|23|31|N|||thingB||4|42|23|31|I|||thingB||7|2|2|11|N|||newsA||,1,,0,,23,,1
174222,third,,36,,,0,3rd in a series,,,,OA_____,"6,3,1,6|(NPp|John|)|(VP|read|)|(NPP|(APA|third|)|book|)|~John read the third book.",6|3|1|6|N|||bookA||4|1|1|13|N|||dayA||4|1|1|13|N|||dayA||4|1|2|14|N|||riverA||4|1|22|21|N|||sonA||4|1|32|19|N|||servantA||4|1|42|18|N|||dayA||4|1|43|33|N|||brotherC||4|1|43|33|N|||brotherC||4|2|19|1|N|||monthA||4|2|19|11|N|||dayA||4|2|19|16|N|||dayA||4|6|19|10|N|||timeB||4|7|20|30|N|||dayA||4|9|13|18|N|||groupA||4|9|17|13|N|||sonA||4|10|1|2|N|||dayA||4|10|3|3|N|||sonA||4|10|23|11|N|||soldierA||4|17|8|9|N|||monthA||4|27|1|1|N|||yearA||4|27|1|1|N|||yearA||4|27|2|39|N|||kingdomA||4|27|2|39|N|||kingdomA||4|27|5|7|N|||rulerA||4|27|5|16|N|||rulerA||4|27|5|29|N|||rulerA||4|27|8|1|N|||yearA||4|27|8|1|N|||yearA||4|27|10|1|N|||yearA||4|41|12|21|N|||brotherA||4|41|14|41|N|||timeA||4|42|13|32|N|||dayA||4|42|20|31|N|||brotherC||4|42|24|7|N|||dayA||4|42|24|21|N|||dayA||,1,,0,,8,,1
174224,thorny,,6,,,0,something having thorns,,,,GA_____,,4|34|1|10|N|||bushA||4|41|4|18|N|||plantA||4|42|6|44|N|||bushA||4|42|8|7|N|||bushA||4|42|8|7|N|||bushA||4|42|8|14|N|||bushA||,2,,0,,23,,1
174225,thousands,,5,,,0,"an expression indicating thousands of something, not a precise number",,,,QA_____,,4|7|16|30|N|||PhilistineA||4|27|7|10|N|||personA||4|27|7|10|N|||personA||4|27|11|12|N|||personA||4|42|12|1|N|||personA||,1,,0,,5,,1
174227,top,,3,,,0,the top or upper-most item in a sequence of items,,,,,,4|1|6|16|N|||floorA||4|1|40|17|N|||basketA||4|41|9|18|N|||toothA||,1,,0,,,,0
174229,troubled,,20,,,0,"complex - upset, disturbed",,,,G_B____,"4,40,27,19|(NPp|wife|)|(VP|be|)|(APP|troubled|)|~The wife was troubled.",4|1|6|6|I|YahwehA|becomeA|||4|1|21|11|I|AbrahamA|becomeA|||4|1|21|12|N|AbrahamA|beD||boyA|4|1|45|5|N|brotherA|beD|||4|27|2|1|N|NebuchadnezzarA|beD|||4|27|2|3|N|kingA|beD|||4|27|4|19|N|DanielA|becomeA|||4|27|6|14|I|kingA|becomeA|||4|27|6|18|I|kingA|beD|||4|27|7|15|N|DanielA|beD|||4|27|7|28|I|DanielA|beD|||4|27|8|27|I|DanielA|beD|||4|27|11|44|N|kingA|becomeA|||4|40|2|3|N|HerodA|becomeA|||4|40|2|3|N|personA|becomeA|||4|41|6|20|I|HerodA|beD|||4|41|13|7|N|followerA|becomeA|||4|41|13|17|E|womanA|beD|||4|41|14|33|N|JesusA|becomeA|||4|50|2|26|N|EpaphroditusA|beD|||,2,,0,,12,,1
174231,ugly,,7,,,0,"unattractive, not pretty",,,,G_b___f,,4|1|41|3|N|cowA|beD|||4|1|41|4|N|||cowA||4|1|41|19|I|cowA|beD|||4|1|41|19|C|cowA|beD||cowA|4|1|41|20|N|||cowA||4|1|41|21|N|cowA|beD|||4|1|41|27|N|||cowA||,1,,0,,11,,1
174232,unclean,,51,,,0,"DELETE this concept, use dirty-A",,,,GA_____,"4,40,15,11|(NPp|person|)|(VP|be|)|(APP|unclean|)|~The people were unclean.4,40,23,27|(NPp|(APA|unclean|)|thing|)|(VP|be|)|(NPS|inside|tomb|)|~Unclean things were inside the tomb.",4|1|7|2|N|||animalA||4|1|7|8|N|||animalA||4|9|20|26|N|DavidA|beD|||4|27|1|8|N|DanielA|becomeA|||4|27|1|8|N|DanielA|becomeA|||4|41|1|21|N|||spiritB||4|41|1|21|N|||spiritB||4|41|1|23|N|||spiritB||4|41|1|24|N|||spiritA||4|41|1|24|N|||spiritA||4|41|1|24|N|||spiritA||4|41|1|24|N|||spiritA||4|41|1|25|N|||spiritB||4|41|1|25|N|||spiritB||4|41|1|25|N|||spiritB||4|41|1|25|N|||spiritB||4|41|1|25|N|||spiritB||4|41|1|26|N|||spiritB||4|41|1|26|N|||spiritB||4|41|1|26|N|||spiritB||4|41|1|27|N|||spiritB||4|41|1|27|N|||spiritB||4|41|1|27|N|||spiritB||4|41|1|32|N|||spiritB||4|41|3|11|N|||spiritB||4|41|3|11|N|||spiritB||4|41|3|30|N|||spiritB||4|41|5|2|N|||spiritB||4|41|5|8|N|||spiritB||4|41|5|13|N|||spiritB||4|41|5|15|N|||spiritB||4|41|5|16|N|||spiritB||4|41|5|18|N|||spiritB||4|41|6|7|N|||spiritB||4|41|6|7|N|||spiritB||4|41|7|1|N|personA|becomeA|||4|41|7|2|N|||handA||4|41|7|5|N|||handA||4|41|7|15|N|personA|becomeA|||4|41|7|15|N|personA|becomeA|||4|41|7|18|N|personA|becomeA|||4|41|7|18|N|personA|becomeA|||4|41|7|20|N|personA|becomeA|||4|41|7|23|N|personA|becomeA|||4|41|7|25|N|||spiritB||4|41|9|17|N|||spiritB||4|41|9|18|N|||spiritB||4|41|9|20|N|||spiritB||4|41|9|20|N|||spiritB||4|41|9|25|N|||spiritB||4|41|9|28|N|||spiritB||,2,,0,,25,,1
174234,upset,,2,,,0,to be annoyed with someone (Mary is upset with John.),,,,G__C___,,4|41|6|3|N|personA|beD||JesusA|4|41|15|10|N|priestA|beD||JesusA|,1,,0,,,,0
174236,valuable,,65,,,0,to be worth much,,,,Gab___f,"4,2,3,22|(NPp|Moses|)|(VP|take|)|(NPP|(APA|valuable|)|good|)|(NPs|Egyptian|)|~Moses took valuable goods from the Egyptians.4,40,10,31|(NPp|disciple|)|(VP|be|)|(APP|valuable|(NPN|(APA|many|)|bird|)|)|~The disciples are more valuable than many birds.",4|1|15|14|N|||thingA||4|1|24|53|N|||giftA||4|1|34|29|N|||thingA||4|2|3|22|N|||thingA||4|2|12|36|N|||giftA||4|2|12|36|N|||thingA||4|2|15|9|N|||thingA||4|2|22|7|N|||thingA||4|2|25|7|N|||stone/AgemA||4|6|6|19|N|||thingA||4|6|6|24|N|||thingA||4|6|8|2|N|||thingA||4|6|8|27|N|||thingA||4|6|11|14|N|||thingA||4|6|22|8|N|||thingA||4|6|22|8|N|||thingA||4|7|8|24|N|||thingA||4|7|8|26|N|||thingA||4|9|14|32|N|||thingA||4|9|17|53|N|||thingA||4|9|30|16|N|||thingA||4|9|30|18|N|||thingA||4|9|30|19|N|||thingA||4|9|31|8|N|||thingA||4|10|3|22|N|||thingA||4|10|8|8|N|||thingA||4|10|8|12|N|||thingA||4|10|12|30|N|||thingA||4|17|1|6|N|||gemA||4|17|3|13|N|||thingA||4|27|1|2|N|||thingA||4|27|1|2|N|||thingA||4|27|1|2|N|||thingA||4|27|10|6|I|||stoneA||4|27|11|8|N|||thingA||4|27|11|8|N|||thingA||4|27|11|24|N|||thingA||4|27|11|24|N|||thingA||4|27|11|38|N|||stoneA||4|27|11|43|N|||thingA||4|34|2|2|N|||thingA||4|34|2|10|N|||thingA||4|34|3|16|N|||thingA||4|40|2|11|E|||thingA||4|40|2|11|E|||thingA||4|40|2|11|I|||incenseA||4|41|12|42|l|||coinA||4|41|12|43|C|moneyA|beD||moneyA|4|42|12|7|C|discipleA|beD||birdA|4|42|12|24|C|discipleA|beD||birdA|4|42|19|17|I|coinA|beD|||4|42|21|2|l|||coinA||4|42|21|3|C|moneyA|beD||moneyA|4|49|1|18|E|thingA|beD|||4|49|4|17|N|thoughtA|beD|||4|49|5|11|N|thingB|beD|||4|49|5|29|I|bodyA|beD|||4|49|5|29|I|personA|beD|||4|50|3|8|N|thingA|beD|||4|51|2|2|N|||knowledgeA||4|51|2|3|I|thingB|beD|||4|51|2|8|N|ideaA|beD|||4|52|5|20|N|messageA|beD|||4|56|1|10|N|thingC|beD|||4|56|3|9|N|[argue-A]|beV|||,1,,0,,24,,1
174238,warm,,2,,,0,"something is warm, not hot",,,,G______,"4,41,14,54|(NPp|Peter|)|(VP|be|)|(APP|warm|)|~Peter was warm.",4|6|9|12|N|breadA|beD|||4|41|14|54|N|PeterA|becomeA|||,1,,0,,20,,1
174239,weak,,41,,,0,not strong,,,,Gab____,"4,40,12,20|(NPp|servant|)|(VP|hurt|)|(NPP|(APA|weak|)|person|)|~The servant hurt the weak people.4,40,26,41|(NPp|body|(NPN|of|Peter|)|)|(VP|be|)|(APP|weak|)|~Peter's body was weak.",4|1|30|42|N|||animalA||4|1|30|42|N|||animalA||4|1|31|40|N|JacobA|becomeA|||4|1|47|13|I|personA|becomeA|||4|1|48|2|I|JacobA|beD|||4|7|16|7|N|SamsonA|becomeA|||4|7|16|7|N|manA|beD|||4|7|16|11|I|SamsonA|becomeA|||4|7|16|11|N|SamsonA|becomeA|||4|7|16|11|N|manA|beD|||4|7|16|13|I|SamsonA|becomeA|||4|7|16|13|N|SamsonA|becomeA|||4|7|16|13|N|manA|beD|||4|7|16|17|N|SamsonA|becomeA|||4|7|16|17|N|SamsonA|becomeA|||4|7|16|17|N|manA|beD|||4|7|16|19|I|SamsonA|becomeA|||4|9|2|4|N|||personA||4|9|14|28|I|soldierA|beD|||4|9|15|9|N|||animalA||4|9|28|20|I|SaulA|beD|||4|10|3|1|N|armyA|becomeA|||4|10|3|39|N|DavidA|beD|||4|10|17|2|N|DavidA|beD|||4|16|4|2|N|||JewA||4|16|4|3|I|wallA|beD|||4|16|6|9|N|JewA|becomeA|||4|27|2|42|N|kingdomA|beD|||4|27|5|6|N|legA|becomeA|||4|27|10|8|N|DanielA|becomeA|||4|27|10|16|I|DanielA|beD|||4|27|10|17|N|DanielA|beD|||4|32|4|8|I|JonahA|becomeA|||4|34|3|13|N|soldierA|beD|||4|41|8|3|I|personA|becomeA|||4|41|14|38|N|bodyB|beD|||[do-A]4|41|14|38|N|bodyB|beD|||7|2|1|7|N|fatherA|beD|||7|2|1|15|I|motherA|beD|||7|2|1|16|I|motherA|beD|||7|2|2|16|I|motherA|beD|||,1,,0,,11,,1
174241,western,,44,,,0,indicates the western region,,,,GA_____,,4|1|12|8|N|||sideA||4|1|13|11|N|||regionA||4|1|13|14|N|||regionA||4|1|28|14|N|||regionA||4|2|3|1|N|||sideA||4|2|10|19|N|||regionA||4|6|1|4|N|||regionA||4|6|5|1|N|||sideA||4|6|8|9|N|||sideA||4|6|8|12|N|||sideA||4|6|8|13|N|||sideA||4|6|9|1|N|||sideA||4|6|9|1|N|||sideA||4|6|10|40|N|||hillA||4|6|11|2|N|||hillA||4|6|11|2|N|||regionA||4|6|11|3|N|||CanaanA||4|6|11|16|N|||hillA||4|6|12|7|N|||sideA||4|6|12|8|N|||hillA||4|6|13|29|N|||sideA||4|6|15|8|N|||sideA||4|6|15|12|N|||borderA||4|6|15|33|N|||hillA||4|6|15|46|N|||sideA||4|6|17|5|N|||sideA||4|6|18|12|N|||regionA||4|6|18|14|N|||borderA||4|6|18|15|N|||sideA||4|6|19|26|N|||borderA||4|6|19|34|N|||sideA||4|6|21|25|N|||sideA||4|6|22|7|N|||sideA||4|6|23|4|N|||sideA||4|7|1|9|N|||regionA||4|7|18|12|N|||sideA||4|7|20|33|N|||sideA||4|16|2|7|N|||sideA||4|16|2|9|N|||sideA||4|16|3|7|N|||sideA||4|27|8|4|N|||regionA||4|27|8|5|N|||regionA||4|27|8|8|N|||regionA||4|27|11|30|N|||countryA||,1,,0,,15,,1
174243,white,,30,,,0,the color white,,,,Lab___f,"4,2,4,6|(NPp|hand|(NPN|of|Moses|)|)|(VP|be|)|(APP|white|)|~Moses' hands were white.4,40,23,27|(NPp|person|)|(VP|paint|)|(NPP|tomb|)|(NPI|(APA|white|)|paint|)|~The people painted the tomb with white paint.",4|1|30|37|N|||stripeA||4|1|30|39|N|||stripeA||4|1|49|12|C|toothA|becomeA||milkA|4|2|4|6|N|handA|becomeA|||4|2|16|31|N|breadA|beD|||4|2|16|31|N|seed-corianderA|beD|||4|7|5|10|N|||donkeyA||4|9|12|2|N|hairA|beD|||4|17|1|6|N|||curtainA||4|17|8|15|N|clothesA|beD|||4|27|5|5|N|||wallA||4|27|5|6|I|faceA|becomeA|||4|27|5|9|C|faceA|becomeA|||4|27|7|9|N|clothesA|beD|||4|27|7|9|N|snowA|beD|||4|27|7|9|N|hairA|beD|||4|27|7|9|N|woolA|beD|||4|27|7|28|N|faceA|becomeA|||4|27|10|5|N|||clothA||4|27|10|8|I|faceA|becomeA|||4|27|12|6|N|||clothesA||4|27|12|7|N|||clothesA||4|34|2|10|N|faceA|becomeA|||4|40|5|36|N|hairA|becomeA|||4|41|9|3|E|clothesA|becomeA|||4|41|9|3|q|clothesA|becomeA||clothesA|4|41|14|3|N|||stoneA||4|41|16|5|N|||coat/ArobeA||4|42|9|29|I|clothesA|becomeA|||4|44|1|10|N|||clothesA||,1,,0,,3,,1
174245,wicked,,16,,,0,"USE 'EVIL' and DELETE this concept - wicked, evil",,,,Gab___f,"4,17,7,6|(NPp|enemy|)|(VP|be|)|(NPS|(APA|wicked|)|man|)|~The enemy was a wicked man.4,34,1,14|(NPp|person|)|(VP|be|)|(APP|wicked|)|~The people were wicked.",4|1|38|10|N|||thingB||4|1|39|9|N|||thingB||4|1|39|9|N|||thingB||4|1|44|5|N|||thingB||4|7|19|22|N|||manA||4|9|2|9|N|||personA||4|9|25|25|N|NabalA|beD|||4|10|7|11|N|||personA||4|10|13|12|N|||thingB||4|17|7|6|N|||manA||4|27|8|23|I|personA|becomeA|||4|27|12|10|N|||personA||4|42|5|8|N|||manA||4|42|9|41|N|personA|beD|||4|42|11|26|C|demonA|beD||demonA|4|42|11|39|N|insideA|beD|||,2,,0,,25,,1
174247,wide,,1,,,0,"as in ""20 meters wide""",,,,G__C___,,4|1|6|15|N|boatB|beD||meterA|,1,,0,,15,,1
174249,willing,,9,,,0,to be willing to do something,,,,G___D__,"6,8,1,39|(NPp|John|)|(VP|be|)|(APP|willing|[p|(NPp|John|)|(VP|read|)|(NPP|book|)|]|)|~John is willing to read that book.",4|1|22|12|N|AbrahamA|beD|||[give-B]4|1|22|16|N|AbrahamA|beD|||[give-B]4|7|5|2|N|personA|beD|||[fight-A]4|7|5|9|N|officerA|beD|||[fight-A]4|27|3|28|N|manA|beD|||[die-A]4|41|1|40|N|JesusA|beD|||[cause-A]4|41|1|41|N|JesusA|beD|||[cause-A]4|41|8|35|N|personA|beD|||[die-A]4|41|14|38|N|spiritA|beD|||[do-A],1,,0,,14,,1
174251,wonderful,,26,,,0,"complex - someone or something that causes people to be awed, in a good sense",,,,Gab____,"4,40,24,24|(NPp|prophet|)|(VP|do|)|(NPP|(APA|wonderful|)|thing|)|~The prophets do wonderful things.4,41,12,11|(NPp|Lord|)|(VP|be|)|(APP|wonderful|)|~The Lord was wonderful.",4|1|28|17|N|placeA|beD|||4|1|30|20|I|||giftA||4|1|45|7|N|||thingB||4|2|15|21|N|YahwehA|beD|||4|7|13|19|N|||thingB||4|10|7|29|N|||thingC||4|16|1|5|N|YahwehA|beD|||4|27|4|2|N|||thingB||4|27|4|3|N|||thingB||4|27|6|27|N|||thingB||4|27|9|4|N|||GodA||4|40|4|8|N|||thingA||4|41|12|11|N|thingB|beD|||4|41|13|1|N|||stoneA||4|41|13|1|N|||buildingA||4|42|4|22|N|||thingC||4|42|5|26|N|||thingA||4|42|11|47|N|||tombA||4|42|13|17|N|||thingB||4|50|3|21|N|||bodyA||4|51|1|5|N|||thingB||4|51|1|5|N|||thingB||4|51|1|23|N|||thingB||4|51|1|27|E|||thingB||4|51|1|27|N|||thingB||4|56|2|13|N|||thingD||,1,,0,,23,,1
174253,worthy,,2,,,0,deserving respect from people,,,,,,4|40|3|11|L|JohnA|beD||personA|4|41|1|7|L|JohnA|beD||personA|,2,,0,,,,0
174254,wrong,,14,,,0,to be incorrect,,,,Gab____,"4,2,9,27|(NPp|king|)|(VP|be|)|(APP|wrong|)|~The king was wrong.4,41,12,13|(NPp|Jesus|)|(VP|say|)|(NPP|(APA|wrong|)|thing|)|~Jesus did not say the wrong thing.",4|27|9|5|N|||thingB||4|27|9|15|N|||thingB||4|32|4|1|N|||thingB||4|32|4|11|N|||thingD||4|42|11|54|N|thingA|beD|||4|50|1|17|N|||reason/AmotiveA||4|51|2|4|N|||thoughtA||4|51|2|6|N|||thingC||4|51|2|8|N|||ideaA||4|51|2|20|N|||ideaA||4|56|1|9|N|personA|beD|||4|56|1|13|N|personA|beD|||4|56|2|15|N|personA|beD|||4|56|3|11|N|personA|beD|||,1,,0,,25,,1
