ID,SyntacticCategory,GroupName,RulesName,Status,Comment,CommentFonts,InputStructures,OutputStructures,TriggerWord,NameFonts,SourceLanguage,References,SSDS,UserDefinedInsertions,IgnorePhrasalEmbedding,IgnoreClausalEmbedding,IncludePreviousVerse,ContinueExecution,GrammarTopics,Unnecessary
46,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for able-A,1,"  Predicative Construction with a Same Participant Clausal Argument  Clauses 1:38  John is able to read a book.-*-  For 'able to see things', delete the 'things'.  Gen. 27:1 Isaac was not able to see well.  The word 'thing' can't be modified by either an adjective or a relative clause.  Luke 6:42 You will be able to see other things well.  But this causes a problem in Ephesians 5:13 When something is in darkness, people are not able to see IT.  But when light shines on something, people are able to see IT.   I've turned this structure off, and I'll mark the NPs as Implicit Info.-*-  Daniel 5:23 Those gods are not able to hear.  The noun must not be modified by a relative clause as in Luke 8:10 ... able to hear the things that I say ...  I've turned this structure off because I'm marking those NPs as Implicit.-*-","84,111-*-61,91,185,228,273,398-*-15,46,116,157-*-","{~|c-(~|n-,A,,.~|N-)~|(~|v-,,Dbe,Abecome~|V-)~|(~|j-,P,Aable~|A-[~|c-p,,,(~|n-,A,,.~|N-)~|(~|v-.~|V-)~|]~|)~|}~|-*-{~|c-,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(~|n-,A,,.~|N-)~|(~|v-,,Dbe~|V-)~|(~|j-,P,Aable~|A-[~|c-p,,,(~|n-,A,,.~|N-)~|(~|v-Asee~|V-)~|(~|n-,P,,,,,,,,,,,,*(~|j-*)~|Athing~|N-*[~|c-*]~|)~|]~|)~|}~|-*-{~|c-,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(~|n-,A,,.~|N-)~|(~|v-,,Dbe~|V-)~|(~|j-,P,Aable~|A-[~|c-p,,,(~|n-,A,,.~|N-)~|(~|v-Ahear~|V-)~|(~|n-,P,,,,,,,,,,,,Athing~|N-*[~|c-*]~|)~|]~|)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,,^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0(~|v-,,^~|-1~|0Dbe,Abecome~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Aable~|A-^~|~|0[~|c-p,,,^~|-1~|0(~|n-,A,,^~|-1~|0.~|N-,,,,,,B,,,,,,,,,,,,,^~|~|0)~|^~|-1~|0(~|v-^~|-1~|0.~|V-,,,,,,t,,,,,,,,,,^~|~|0)~|^~|-1~|0]~|^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,^~|-1~|0(~|n-,A,,^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Aable~|A-^~|~|0[~|c-p,,,^~|-1~|0(~|n-,A,,^~|-1~|0.~|N-,,,,,,B,,,,,,,,,,,,,,^~|~|0)~|^~|-1~|0(~|v-^~|-1~|0Asee~|V-,,,,,,t,,,,,,,,,,,^~|~|0)~|^~|-1~|0(~|n-,P,,,,,,,,,,,,^~|Delete~|0*(~|j-^~|-1~|0*)~|^~|-1~|0Athing~|N-^~|Delete~|0*[~|c-^~|-1~|0*]~|^~|-1~|0)~|^~|Delete~|0]~|^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,^~|-1~|0(~|n-,A,,^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Aable~|A-^~|~|0[~|c-p,,,^~|-1~|0(~|n-,A,,^~|-1~|0.~|N-,,,,,,B,,,,,,,,,,,,,,^~|~|0)~|^~|-1~|0(~|v-^~|-1~|0Ahear~|V-,,,,,,t,,,,,,,,,,,^~|~|0)~|^~|-1~|0(~|n-,P,,,,,,,,,,,,^~|Delete~|0Athing~|N-^~|Delete~|0*[~|c-^~|-1~|0*]~|^~|-1~|0)~|^~|Delete~|0]~|^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Aable,",,2,,00-*-000-*-000-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
47,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for able-B,1,  Bible Stories 54:4  -*-,"22,22-*-","{~|c-(~|n-,A,,.~|N-)~|(~|v-,,Dbe~|V-)~|(~|j-,P,Bable~|A-[~|c-p,,,(~|n-,A,,.~|N-)~|(~|v-.~|V-)~|]~|)~|}~|-*-","{~|c-^~|-1~|0(~|n-,A,,^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Bable~|A-^~|~|0[~|c-p,,,^~|-1~|0(~|n-,A,,^~|-1~|0.~|N-,,,,,,B,,,,,,,,,,,,,^~|~|0)~|^~|-1~|0(~|v-^~|-1~|0.~|V-,,,,,,t,,,,,,,,,,^~|~|0)~|^~|-1~|0]~|^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Bable,",,2,"3,67,2,6^3,67,14,11^3,67,54,4^3,67,72,6^|",00-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
48,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for about-A,1,"  Luke 22:41  ... about the distance that a person can throw a stone   When 'about' modifies a noun rather than a number or time (e.g., 2pm), we need it to precede the article, so I set its Type to Exclusivity.-*-","14,68-*-","{~|c-(~|n-,,(~|j-,A,Aabout~|A-)~|.~|N-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Aabout~|A-,,,,,,E,,^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Aabout,",,2,"4,1,29,7^4,7,20,39^4,8,3,8^4,27,9,21^4,42,22,41^4,42,23,44^3,67,8,7^3,67,33,1^3,67,44,5^3,67,65,3^3,67,66,10^3,67,72,2^|",0-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
51,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for all-A,0,  Attributive Construction-*-,-*-,"{~|c-(~|n-,,(~|j-,A,Aall~|A-)~|.~|N-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Aall~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Aall,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
52,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for alone-A,0,  Predicative Construction without an Argument-*-,-*-,"{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Aalone~|A-)~|}~|-*-","{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Aalone~|A-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Aalone,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
54,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,Theta Grid Adjustment for amorite-A,0,  Attributive Construction-*-,,"{~|c-(~|n-,,(~|j-,A,Aamorite~|A-)~|.~|N-)~|}~|-*-","{~|c-(~|n-,,(~|j-,A,Aamorite~|A-)~|.~|N-)~|}~|-*-",Aamorite,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
55,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for angry-A,1,"  Predicative Construction without an Argument-*-  Predicative Construction with a Nominal Argument  Daniel 3:19  The king became angry with Shadrach, Meshach, and Abednego.-*-","-*-66,124-*-","{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Aangry~|A-)~|}~|-*-{~|c-(~|v-,,Dbe,Abecome~|V-)~|(~|j-,P,Bangry~|A-(~|n-SF,,,,,,,,,,,,,)~|&(~|n-LC,,,,,,,,,,,,,&)~|)~|}~|-*-","{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Aangry~|A-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe,Abecome~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Bangry~|A-^~|~|0(~|n-SF,,,,,,,,,,,P,,^~|-1~|0Insert~|P-^~|10~|1)~|^~|-1~|0&(~|n-LC,,,,,,,,,,,P,,^~|-1~|0&)~|^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Aangry,Bangry,",,2,"4,1,4,6^4,1,27,44^4,1,34,7^4,1,49,6^4,1,49,7^4,2,11,8^4,2,15,7^4,6,7,26^4,7,8,3^4,7,14,19^4,7,15,3^4,7,18,23^4,7,18,24^4,17,3,6^4,17,7,10^4,27,8,6^4,27,8,19^4,27,11,11^4,34,1,2^4,34,1,6^4,49,4,26^4,49,4,31^4,51,3,6^4,52,1,10^|4,1,18,30^4,1,18,32^4,1,26,29^4,1,27,45^4,1,30,2^4,1,31,35^4,1,38,14^4,1,40,1^4,1,40,2^4,1,41,10^4,1,44,18^4,1,45,5^4,1,49,23^4,1,50,15^4,2,1,17^4,2,4,14^4,2,16,20^4,2,22,24^4,6,7,1^4,6,9,20^4,6,20,5^4,6,22,12^4,6,22,18^4,6,23,16^|",-*--*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
56,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for another-A,0,  Attributive Construction-*-,-*-,"{~|c-(~|n-,,(~|j-,A,Aanother~|A-)~|.~|N-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Aanother~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Aanother,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
57,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for any-A,0,  Attributive Construction-*-,-*-,"{~|c-(~|n-,,(~|j-,A,Aany~|A-)~|.~|N-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Aany~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Aany,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
59,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for attracted-A,1,  Genesis 34:3  Shechem was very attracted to Dinah.-*-,"16,52-*-","{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Aattracted~|A-(~|n-)~|)~|}~|-*-","{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Aattracted~|A-^~|~|0(~|n-^~|-1~|0Insert~|P-^~|6~|1)~|^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Aattracted,",,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
60,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for bad-A,0,  Attributive Construction-*-  Predicative Construction without an Argument-*-  Comparative Construction-*-,-*--*--*-,"{~|c-(~|n-,,(~|j-,A,Abad~|A-)~|.~|N-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Abad~|A-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Abad~|A-C,(~|n-,,,.~|N-)~|)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Abad~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Abad~|A-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Abad~|A-C,^~|~|0(~|n-,,,^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Abad,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
61,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for bad-B,1,  Bible Stories 33:5  -*-  Predicative Construction without an Argument-*-,"22,22-*--*-","{~|c-(~|n-,,(~|j-,A,Bbad~|A-I,,,,,,,,)~|.~|N-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Bbad~|A-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Bbad~|A-N,,,,,,,,^~|84~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Bbad~|A-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Bbad,",,2,"3,67,33,5^3,67,37,6^|3,67,6,1^3,67,18,6^3,67,20,4^3,67,20,12^3,67,24,1^3,67,63,16^3,67,66,5^|",0-*--*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
63,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for big-A,0,  Attributive Construction-*-  Predicative Construction without an Argument-*-  Predicative Construction with a Nominal Argument-*-  Comparative Construction-*-,-*--*--*--*-,"{~|c-(~|n-,,(~|j-,A,Abig~|A-)~|.~|N-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Abig~|A-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Abig~|A-(~|n-,,,)~|)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Abig~|A-C,(~|n-,,,.~|N-)~|)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Abig~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Abig~|A-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Abig~|A-^~|~|0(~|n-,,,^~|-1~|0)~|^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Abig~|A-C,^~|~|0(~|n-,,,^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Abig,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
64,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for bitter-A,0,  Attributive Construction-*-  Predicative Construction without an Argument-*-,-*--*-,"{~|c-(~|n-,,(~|j-,A,Abitter~|A-)~|.~|N-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Abitter~|A-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Abitter~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Abitter~|A-)~|}~|-*-","Abitter,",,2,,0-*--*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,1
66,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for blameless-A,0,  Predicative Construction without an Argument-*-,-*-,"{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Ablameless~|A-)~|}~|-*-","{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Ablameless~|A-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Ablameless,",,2,,-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,1
67,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,Theta Grid Adjustment for blessed-A,0,  Predicative Construction without an Argument-*-  Comparative Construction-*-,,"{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Ablessed~|A-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Ablessed~|A-C,(~|n-,,,.~|N-)~|)~|}~|-*-","{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Ablessed~|A-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Ablessed~|A-C,(~|n-,,,.~|N-)~|)~|}~|-*-",Ablessed,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
68,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for blind-A,0,  Attributive Construction-*-  Predicative Construction without an Argument-*-,-*--*-,"{~|c-(~|n-,,(~|j-,A,Ablind~|A-)~|.~|N-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Ablind~|A-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Ablind~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Ablind~|A-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Ablind,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
69,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for blue-A,0,  Attributive Construction-*-  Predicative Construction without an Argument-*-,-*--*-,"{~|c-(~|n-,,(~|j-,A,Ablue~|A-)~|.~|N-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Ablue~|A-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Ablue~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Ablue~|A-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Ablue,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
70,3,Theta Grid Adjustments for Object Attributes 1-A through careless-A,  Theta Grid Adjustment for both-A,0,  Attributive Construction-*-,-*-,"{~|c-(~|n-,,(~|j-,A,Aboth~|A-)~|.~|N-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Aboth~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Aboth,",,2,,0-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,1
71,3,Theta Grid Adjustments for Object Attributes careless-A through harmless-A,Theta Grid Adjustment for careless-A,0,  Attributive Construction-*-,,"{~|c-(~|n-,,(~|j-,A,Acareless~|A-)~|.~|N-)~|}~|-*-","{~|c-(~|n-,,(~|j-,A,Acareless~|A-)~|.~|N-)~|}~|-*-",Acareless,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
73,3,Theta Grid Adjustments for Object Attributes careless-A through harmless-A,Theta Grid Adjustment for circumcised-A,0,  Predicative Construction without an Argument-*-,,"{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Acircumcised~|A-)~|}~|-*-","{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Acircumcised~|A-)~|}~|-*-",Acircumcised,,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,0
74,3,Theta Grid Adjustments for Object Attributes careless-A through harmless-A,  Theta Grid Adjustment for clean-A,0,  Attributive Construction-*-  Predicative Construction without an Argument-*-,-*--*-,"{~|c-(~|n-,,(~|j-,A,Aclean~|A-)~|.~|N-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Aclean~|A-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Aclean~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Aclean~|A-)~|}~|-*-","Aclean,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
75,3,Theta Grid Adjustments for Object Attributes careless-A through harmless-A,  Theta Grid Adjustment for clever-A,0,  Predicative Construction without an Argument-*-,-*-,"{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Aclever~|A-)~|}~|-*-","{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Aclever~|A-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Aclever,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
76,3,Theta Grid Adjustments for Object Attributes careless-A through harmless-A,  Theta Grid Adjustment for close-A,0,  Gen. 29:34 My husband will stay close to me now.-*-,"14,50-*-","{~|c-(~|n-,,(~|j-,A,Aclose~|A-)~|.~|N-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Aclose~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Aclose,",,2,,0-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,1
77,3,Theta Grid Adjustments for Object Attributes careless-A through harmless-A,  Theta Grid Adjustment for close-B,1,"  Gen. 29:34 My husband will stay close to me now.-*-  Luke 7:6  When Jesus was close to the man's house, ...-*-","14,50-*-13,56-*-","{~|c-(~|n-,,(~|j-,A,Bclose~|A-)~|.~|N-)~|}~|-*-{~|c-(~|v-Dbe~|V-)~|(~|j-,P,,,,,Bclose~|A-(~|n-,,.~|N-)~|)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Bclose~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-^~|-1~|0(~|v-^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,,,,,^~|-1~|0Bclose~|A-^~|~|0(~|n-,,^~|-1~|0Insert~|P-^~|6~|1.~|N-^~|~|0)~|^~|-1~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Bclose,",,2,"|4,1,13,18^4,1,19,20^4,1,23,10^4,1,23,17^4,1,25,18^4,1,33,18^4,42,7,6^4,42,21,21^4,50,4,5^7,3,1,9^7,3,2,7^3,67,10,9^3,67,18,17^3,67,32,1^3,67,44,5^|",0-*-0-*-,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,0
78,3,Theta Grid Adjustments for Object Attributes careless-A through harmless-A,  Theta Grid Adjustment for cold-A,0,  Attributive Construction-*-  Predicative Construction without an Argument-*-,-*--*-,"{~|c-(~|n-,,(~|j-,A,Acold~|A-)~|.~|N-)~|}~|-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Acold~|A-)~|}~|-*-","{~|c-^~|-1~|0(~|n-,,^~|-1~|0(~|j-,A,^~|-1~|0Acold~|A-^~|~|0)~|^~|-1~|0.~|N-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Acold~|A-)~|}~|-*-","Acold,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
79,3,Theta Grid Adjustments for Object Attributes careless-A through harmless-A,  Theta Grid Adjustment for comfortable-A,0,  Predicative Construction without an Argument-*-,-*-,"{~|c-(~|v-,,Dbe~|V-)~|(~|j-,P,Acomfortable~|A-)~|}~|-*-","{~|c-^~|-1~|0(~|v-,,^~|-1~|0Dbe~|V-^~|~|0)~|^~|-1~|0(~|j-,P,^~|-1~|0Acomfortable~|A-^~|~|0)~|^~|-1~|0}~|^~|-1~|0-*-","Acomfortable,",,2,,,,0000000000000000000000000,0000000000000000000000000,0,0000000000000000000000000,,1
